srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
French,English,1854,-1,1854,researcher_83,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.Shef-wproa.2780,1,1,2,1,3
French,English,94,-1,94,researcher_89,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,4,1,5,3,2
French,English,1981,-1,1981,turker_80,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.online-A,1,2,1,3,4
French,English,562,-1,562,turker_224,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,1,2,3,4,1
French,English,558,-1,558,turker_342,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,2,3,3,1,2
French,English,785,-1,785,researcher_31,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-B,2,2,3,3,1
French,English,1238,-1,1238,turker_17,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,2,2,3,2,1
French,English,2081,-1,2081,turker_10,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,2,5,1,3,4
French,English,2775,-1,2775,turker_18,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,2,2,2,2,1
French,English,2995,-1,2995,turker_31,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,2,3,4,1,1
French,English,2105,-1,2105,researcher_52,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,1,3,1,1,2
French,English,1892,-1,1892,researcher_25,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.JHU.2684,1,1,3,3,5
French,English,555,-1,555,researcher_98,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,3,2,1,1,1
French,English,324,-1,324,turker_120,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,1,4,1,1,1
French,English,1808,-1,1808,researcher_141,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,4,3,5,1,2
French,English,2173,-1,2173,researcher_53,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,2,1,1,1,1
French,English,590,-1,590,researcher_48,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-wmt13.2838,4,3,5,2,1
French,English,2681,-1,2681,researcher_89,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,1,3,4,4,2
French,English,2339,-1,2339,turker_70,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,2,3,5,4,1
French,English,2339,-1,2339,turker_70,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,2,3,5,4,1
French,English,2228,-1,2228,turker_31,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.KIT_primary.2658,4,5,3,1,2
French,English,2142,-1,2142,turker_7,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,4,2,3,1,5
French,English,2142,-1,2142,turker_17,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,3,3,5,4,1
French,English,842,-1,842,researcher_132,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,4,4,1,2,3
French,English,2568,-1,2568,turker_214,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-B,4,2,1,3,5
French,English,329,-1,329,researcher_141,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-B,5,4,2,3,1
French,English,419,-1,419,turker_426,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.Shef-wproa.2780,3,2,4,5,5
French,English,475,-1,475,turker_50,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.online-B,1,3,3,5,4
French,English,1107,-1,1107,turker_31,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.JHU.2684,1,2,2,3,1
French,English,2047,-1,2047,turker_224,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,2,1,4,2,4
French,English,1852,-1,1852,researcher_83,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.Shef-wproa.2780,4,3,2,1,4
French,English,2533,-1,2533,turker_22,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,4,5,1,2
French,English,40,-1,40,turker_31,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,4,5,3,2,1
French,English,2052,-1,2052,turker_31,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.online-A,1,2,2,1,1
French,English,1114,-1,1114,turker_420,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.KIT_primary.2658,5,2,2,3,1
French,English,2838,-1,2838,turker_14,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.KIT_primary.2658,3,4,5,3,3
French,English,2986,-1,2986,researcher_15,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,1,2,2,3,2
French,English,2148,-1,2148,turker_73,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,1,3,4,2,1
French,English,2996,-1,2996,researcher_30,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,5,5,2,2,3
French,English,1704,-1,1704,researcher_154,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-wmt13.2838,2,1,1,3,3
French,English,181,-1,181,researcher_30,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,1,1,2,2,1
French,English,894,-1,894,researcher_2,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,2,3,3,3
French,English,2286,-1,2286,turker_25,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.Shef-wproa.2780,3,2,2,1,3
French,English,82,-1,82,turker_31,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,1,3,2,1,1
French,English,1450,-1,1450,researcher_141,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.Shef-wproa.2780,5,2,3,1,4
French,English,82,-1,82,turker_31,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.cu-zeman.2738,2,1,1,2,1
French,English,17,-1,17,turker_70,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,5,1,4,3,2
French,English,802,-1,802,turker_73,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,4,4,3,2,1
French,English,1853,-1,1853,turker_168,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.cu-zeman.2738,4,2,3,5,1
French,English,2848,-1,2848,turker_13,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,3,2,3,4,2
French,English,2696,-1,2696,turker_137,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,2,2,1,1,1
French,English,372,-1,372,turker_31,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.online-B,3,2,4,1,5
French,English,17,-1,17,turker_51,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,2,5,2,5,2
French,English,922,-1,922,turker_80,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.cu-zeman.2738,2,1,3,4,5
French,English,2225,-1,2225,turker_68,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,5,5,2,3
French,English,2629,-1,2629,turker_69,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.online-B,2,4,5,3,1
French,English,2677,-1,2677,turker_110,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.JHU.2684,4,3,4,2,3
French,English,2024,-1,2024,turker_50,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,5,1,4,2,3
French,English,2148,-1,2148,turker_426,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,5,1,2,1,2
French,English,577,-1,577,turker_64,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,2,5,1,4,3
French,English,385,-1,385,researcher_89,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,1,1,1,1,5
French,English,2605,-1,2605,turker_429,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,2,2,2,2,1
French,English,1950,-1,1950,researcher_44,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.DCU__primary.2828,4,2,4,4,3
French,English,2739,-1,2739,turker_31,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.cu-zeman.2738,1,2,2,3,4
French,English,2396,-1,2396,researcher_31,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,4,2,5,1,4
French,English,905,-1,905,researcher_89,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,1,1,5,1,1
French,English,33,-1,33,turker_95,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,3,2,4,1,1
French,English,2013,-1,2013,turker_214,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.JHU.2684,4,1,2,3,5
French,English,2459,-1,2459,researcher_89,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,3,4,5,1,1
French,English,1793,-1,1793,turker_130,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,1,1,1,1,3
French,English,2440,-1,2440,researcher_31,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.JHU.2684,4,3,3,2,4
French,English,985,-1,985,turker_51,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.online-B,1,1,1,2,1
French,English,2873,-1,2873,turker_80,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.online-A,1,3,5,4,2
French,English,2987,-1,2987,turker_70,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.cu-zeman.2738,1,2,3,4,5
French,English,1199,-1,1199,turker_31,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.online-B,4,2,1,5,3
French,English,2047,-1,2047,researcher_60,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.online-B,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,3,2,3,2,2
French,English,1914,-1,1914,turker_7,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,3,4,1,2,5
French,English,1287,-1,1287,turker_64,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.JHU.2684,3,2,1,4,5
French,English,354,-1,354,turker_52,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,5,3,3,5,4
French,English,1116,-1,1116,turker_38,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.KIT_primary.2658,5,1,5,5,1
French,English,912,-1,912,turker_254,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.uedin-heafield-unconstrained.2755,2,2,3,2,2
French,English,1483,-1,1483,turker_241,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.uedin-wmt13.2838,3,2,1,5,5
French,English,1941,-1,1941,turker_31,-1,newstest2013.fr-en.online-A,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.uedin-wmt13.2838,-1,newstest2013.fr-en.cu-zeman.2738,-1,newstest2013.fr-en.Shef-wproa.2780,3,2,3,1,4
French,English,1315,-1,1315,researcher_36,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.RWTH_primary.2595,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.uedin-wmt13.2838,2,3,2,4,1
French,English,554,-1,554,turker_73,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,-1,newstest2013.fr-en.JHU.2684,2,4,3,2,1
French,English,1895,-1,1895,researcher_154,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.Shef-wproa.2780,-1,newstest2013.fr-en.MES-SimplifiedFrench-primary.2662,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.uedin-wmt13.2838,1,1,3,3,5
French,English,2808,-1,2808,researcher_28,-1,newstest2013.fr-en.LIMSI-Ncode-SOUL-primary.2585,-1,newstest2013.fr-en.DCU__primary.2828,-1,newstest2013.fr-en.JHU.2684,-1,newstest2013.fr-en.KIT_primary.2658,-1,newstest2013.fr-en.CMU_Tree-to-Tree.2893,3,1,1,1,1
